t_s,sensor_id,vx_um_s,vy_um_s,vz_um_s,dx_um,dy_um,dz_um
0.10700830000041606,0,3708.0,1205.0,1610.0,0.0,0.0,0.0
0.10758420000001934,1,10014.0,6373.0,3431.0,0.0,0.0,0.0
0.11379530000067462,0,4233.0,1425.0,1991.0,26.385198578189506,8.738581067955975,11.964878488862915
0.11443880000024365,1,9898.0,6197.0,3347.0,66.80577786454499,42.172992555109005,22.74053647880102
0.12095230000068113,0,4233.0,1425.0,1991.0,55.49746325818866,18.541954707339155,25.6671899385987
0.12136190000001079,1,9898.0,6197.0,3347.0,132.47779695754173,83.28201820842399,44.94430528298384
0.12785580000036134,0,3890.0,1311.0,1862.0,81.79205909471624,27.40168428662433,38.15327888233962
0.12826980000045296,1,9898.0,6197.0,3347.0,196.61814504654882,123.432240093459,66.63020763938567
0.1349435000001904,0,4498.0,1540.0,2149.0,109.18973062156944,36.722210064810845,51.27438925093609
0.13547300000027462,1,9872.0,6340.0,3409.0,262.17598474275593,165.03164820285545,89.04508816461335
0.1420643999999811,1,9872.0,6340.0,3409.0,320.3478003600669,202.46125054249097,109.16438547795059
0.14223070000025473,0,3968.0,1367.0,1884.0,137.11292783604583,46.326384586555434,64.59180233028125
0.14854310000009718,1,9872.0,6340.0,3409.0,376.20420950255976,238.40236593105945,128.48346447137493
0.1489939000002778,0,3968.0,1367.0,1884.0,160.52655983836038,54.41151719690188,75.71918742319882
0.15524890000051528,1,9045.0,5662.0,3273.0,430.3634176088104,272.7699452612705,147.70677133608504
0.15569980000054784,0,4287.0,1477.0,2027.0,184.2760305307471,62.61228845034908,86.97803024007075
0.16218670000034763,1,9045.0,5662.0,3273.0,482.72073601385443,305.47359028983163,166.8217900845225
0.1626432000002751,0,3684.0,1276.0,1681.0,207.52412406833162,70.6631985830052,97.76651720190613
0.16893609999988257,1,9045.0,5662.0,3273.0,532.3061854475574,336.4435952496093,184.9302221193325
0.1694487000004301,0,3684.0,1276.0,1681.0,227.73972214095332,77.69050055842067,106.92667331353617
0.17559299999993527,1,9040.0,5640.0,3265.0,580.0110366485392,366.17636315460356,202.3344843891112
0.1760653999999704,0,4224.0,1494.0,2175.0,248.60147591949143,85.04137868788033,117.1850524729296
