rms_s0_x,peak_s0_x,crest_s0_x,kurtosis_s0_x,std_s0_x,mean_abs_s0_x,dominant_freq_s0_x,dominant_amp_s0_x,spectral_energy_s0_x,spectral_centroid_s0_x,spectral_bandwidth_s0_x,rms_s0_y,peak_s0_y,crest_s0_y,kurtosis_s0_y,std_s0_y,mean_abs_s0_y,dominant_freq_s0_y,dominant_amp_s0_y,spectral_energy_s0_y,spectral_centroid_s0_y,spectral_bandwidth_s0_y,rms_s0_z,peak_s0_z,crest_s0_z,kurtosis_s0_z,std_s0_z,mean_abs_s0_z,dominant_freq_s0_z,dominant_amp_s0_z,spectral_energy_s0_z,spectral_centroid_s0_z,spectral_bandwidth_s0_z,rms_s1_x,peak_s1_x,crest_s1_x,kurtosis_s1_x,std_s1_x,mean_abs_s1_x,dominant_freq_s1_x,dominant_amp_s1_x,spectral_energy_s1_x,spectral_centroid_s1_x,spectral_bandwidth_s1_x,rms_s1_y,peak_s1_y,crest_s1_y,kurtosis_s1_y,std_s1_y,mean_abs_s1_y,dominant_freq_s1_y,dominant_amp_s1_y,spectral_energy_s1_y,spectral_centroid_s1_y,spectral_bandwidth_s1_y,rms_s1_z,peak_s1_z,crest_s1_z,kurtosis_s1_z,std_s1_z,mean_abs_s1_z,dominant_freq_s1_z,dominant_amp_s1_z,spectral_energy_s1_z,spectral_centroid_s1_z,spectral_bandwidth_s1_z,label
7820.465577610194,10700.0,1.3682049864951575,-0.39075539556387495,1188.5769147169833,7729.6162109375,4,622028.5532188894,740669421903.0,0.07888064132206152,0.12209073234100322,2521.3031829263164,3312.0,1.3136064010183701,-0.71750693094434,410.4013037616254,2487.677734375,4,220851.60698479644,88305289006.00002,0.0748864739677252,0.11992135663184315,3571.0305112263286,5084.0,1.423678678750382,-0.08749835215167945,545.9735031685232,3529.046875,4,227244.0537043952,156279226045.99997,0.08523921422876761,0.12391961580527981,4440.652871239944,5766.0,1.2984577194366433,-0.15699830093427325,502.70730856379834,4412.1064453125,2,147322.7046290233,132492149631.00005,0.0944295390503895,0.1277782368756707,6475.513832547022,9057.0,1.3986534866898122,-0.6391568304004007,1017.7633402392161,6395.0322265625,4,509482.0138127713,543070489206.9999,0.08020388399813973,0.12295154184269624,2923.5258618393905,4489.0,1.5354747014879022,2.397648112847044,375.15507549974285,2899.35546875,2,108277.48548309605,73788709526.0,0.09101562516938233,0.12698947383742024,normal
7922.601143494871,11294.0,1.4255419142579624,0.19697178291681983,1196.9067240856737,7831.66796875,4,611082.280691197,751081903543.9999,0.07828717593290035,0.12149842962121014,2419.3383764342475,3237.0,1.3379691040865753,-0.11547415863846622,366.367115447402,2391.4375,4,174621.82236350546,70372336062.0,0.07131359915588323,0.11758272645247524,3531.853896785962,5299.0,1.5003451883505619,1.0497165921539837,563.5916442197205,3486.5966796875,2,208039.9048923689,166532340867.00003,0.08652248241048566,0.12485436698903832,4333.897304133248,6497.0,1.4991125871404003,0.547296115122784,653.0726022295843,4284.4091796875,2,262144.81061956263,223610472959.00003,0.08165122348103988,0.12264050578923111,6526.419969864556,8810.0,1.3498978062520908,-0.24208246867657168,946.4989969980736,6457.421875,4,349344.1125767766,469687636814.0001,0.07962103337579737,0.12179805520697944,3024.427554306765,4272.0,1.4124987037354226,-0.05664015546298273,417.1767855407759,2995.517578125,2,152593.50446836138,91245208348.00003,0.08676423616204308,0.12559331425467185,normal
8087.9498514041325,11585.0,1.4323778229150064,-0.245614083410699,1384.4814358958301,7968.572265625,2,637243.5363244042,1004948998172.0001,0.07683309140044062,0.12127040694554403,2551.953826008246,3490.0,1.3675796029033336,-0.10464614829007646,367.6096683328671,2525.337890625,4,134112.83477463867,70850290604.0,0.07808200798320798,0.12172459704456778,3665.032539903935,5674.0,1.5481445084655983,0.13854495984568738,691.6677264824373,3599.1748046875,2,301339.32372185314,250821587823.0,0.08597312319485889,0.12625821526873984,4261.814522526064,6602.0,1.549105425659599,-0.06921679237224199,816.4528460035376,4182.8779296875,2,360947.7925368591,349487762786.9999,0.08078800524109031,0.12347520605005217,6734.3863398976455,8817.0,1.3092506956074053,-0.6261242034506775,963.8492556589321,6665.0546875,5,353172.75889468717,487064344544.0,0.07966773241239246,0.12299316207260191,3042.488847106202,4563.0,1.4997589898612118,1.2675691396054178,434.92398529609727,3011.2421875,2,169756.0694104237,99173508078.00003,0.09050076676135249,0.12786084853101465,normal
7670.498782495544,10385.0,1.353888488151394,-0.34217575526526334,1213.500904472715,7573.900390625,4,508953.2517469107,772058049381.9999,0.07992752675175753,0.12188957878681499,2474.0240174394403,3302.0,1.334667722190303,-0.42543419411073247,417.8325371273739,2438.4853515625,4,157803.03442424187,91532092979.00002,0.07438321169281228,0.11969186035188396,3532.913437854797,5392.0,1.5262191091990214,0.08589461871081872,567.6261008629355,3487.015625,4,180514.86980998144,168924130912.00003,0.0838536007968359,0.12383176141906428,4018.483693426656,6249.0,1.5550641676665184,0.9262931499085738,823.2358235448481,3933.2548828125,2,332852.4660013551,355318005339.0,0.09735395327595762,0.12901186247077934,6670.612250087365,10133.0,1.5190509686524334,0.19027710162049383,1021.9619720535635,6591.86328125,5,334497.9704387655,547562778806.0,0.10295529760557265,0.13085536402490924,2981.752745869449,6353.0,2.1306260248441657,23.14242823531976,496.1319404591384,2940.1875,2,137966.6953327623,129051412078.00002,0.11154574162915133,0.13237953444327918,normal
6926.959964769222,10440.0,1.5071546613663471,-0.2555339752041057,2521.347307794187,6451.7890625,2,1240732.4159714873,3332999604671.9995,0.07871349025419036,0.12224984196186682,2215.8763058289996,3258.0,1.4702986766136854,-0.2910736213632301,813.9357850874608,2060.974609375,2,397184.52530143474,347336122780.00006,0.07729829597011267,0.12157959736878307,3187.1081922184962,5257.0,1.649457653441217,-0.20533320728782023,1194.6272014211656,2954.74609375,2,615213.2201605708,748228655064.0005,0.07788808722130894,0.12108177864987622,3741.1121376359715,5854.0,1.5647753354164822,0.49008043068030016,794.5828986728989,3655.7568359375,2,371642.55567481805,331015138887.0,0.07101515999517863,0.11887393558791516,6831.683807917869,9916.0,1.4514723278772699,0.10047199244364391,1155.375702722491,6733.2763671875,2,376986.0069254381,699868321410.9999,0.07911315068955015,0.12312270176544893,2788.169371704757,3806.0,1.365053371084453,-0.2524955766992094,347.5296277266546,2766.42578125,2,134514.8928881522,63321687704.0,0.09457332923809346,0.12866253569005123,normal
7920.700103703744,11372.0,1.435731671583225,-0.26533566922026486,1412.642897375473,7793.7109375,5,570214.0581522625,1046244161752.0,0.08616102699554001,0.12559665041689896,2526.355596235972,3548.0,1.4043945378418543,-0.2817245004530564,425.5393778838612,2490.2587890625,2,165918.5540448922,94939648318.99998,0.08054484281015009,0.123120371179438,3481.133559683047,5767.0,1.6566442801249712,0.8278041237800577,697.8732484914756,3410.4638671875,2,316004.5107710472,255341795755.00003,0.08709977484443324,0.12477376137288097,3435.7710657734824,5594.0,1.6281643604623126,1.8620732107229205,715.5112658559419,3360.44140625,2,317937.09843148786,268412354998.00003,0.09048070804928218,0.12630201528443627,6950.079370612432,10197.0,1.467177489096999,0.625248975929622,1363.0141598685939,6815.115234375,2,443677.6532044231,974026184782.0001,0.09081240366144162,0.1269895345867429,2809.4830923309987,3715.0,1.322307299211295,1.832683385006904,402.3894181407291,2780.517578125,2,132257.63319517096,84890682572.0,0.11332401909620175,0.13230638816728982,normal
7845.402022181428,11320.0,1.4428833561358343,-0.05521675800072634,1276.8757764095983,7740.7958984375,5,515286.1921946812,854805201922.9999,0.07900978768078555,0.12331640046433737,2555.8995072216017,3730.0,1.459368801261951,-0.14007114125336395,430.20536688840247,2519.43359375,5,160114.41591753223,97033400774.0,0.07660246365266687,0.12151204193136704,3577.2910110220364,5009.0,1.4002215599923817,-0.5190322709771991,574.943703224945,3530.7861328125,2,202278.20417939514,173308508466.99997,0.08513476652530486,0.12478243118709788,3274.395338234937,5716.0,1.745665812937912,2.571949319832761,703.227941687859,3197.9892578125,3,216168.9870622943,259275681291.0,0.07060605843370524,0.11874789835677477,6963.442011565652,10098.0,1.450144911557837,-0.566660274608541,1363.4827338350524,6828.6484375,5,543208.254406967,974691006094.0,0.07520548902816059,0.12107256197972767,2784.492111383937,3531.0,1.268094811820112,-0.3813150551976814,306.9546414084199,2767.521484375,4,87512.92857390486,49399007110.0,0.08996840536606708,0.12694223996152942,normal
7774.931938319963,10963.0,1.4100444977488673,0.011709950394929614,1213.6850908325146,7679.6181640625,5,415662.7554709838,772292695994.9999,0.07521223056480822,0.1201305458740076,2621.024614587478,3984.0,1.5200162477783674,0.5946807988254976,421.3064659862488,2586.9423828125,2,137979.22746596465,93060656507.0,0.07736799887672888,0.12128495016161236,3420.5577306159535,5748.0,1.6804277117009614,1.2514714897780195,617.0860641455987,3364.4345703125,2,220970.67679995185,199645523431.00003,0.08385545182955255,0.12452796553641257,2898.851876039676,4092.0,1.4115933393569482,-0.5949724819230746,512.8220924461269,2853.130859375,2,223202.95576101428,137879840998.0,0.07989278827952616,0.12229427883598341,6602.512871532323,10684.0,1.6181717791214907,0.3110360844489275,1372.3154637627483,6458.322265625,9,448401.8101691628,987364439212.0,0.0736805174874717,0.12063633435844245,2722.9273441076357,3663.0,1.345243385919446,-0.18711543706546951,384.19720020649197,2695.6865234375,2,125120.90136008935,77388727823.00002,0.0878555323096061,0.12704494885515172,normal
7603.947437279288,10409.0,1.3688942599693148,-0.4599744325829045,1305.0593519255513,7491.1171875,5,503989.8015198642,892955233880.0001,0.07422626266463572,0.1192351496008444,2633.3379813134743,3670.0,1.3936684261734806,-0.37151138676208184,460.25294817757805,2592.8046875,2,159633.14093480303,111061168766.00002,0.07417131279091142,0.11922017173615754,3350.916206625902,5212.0,1.5553955033832545,0.7546337962558423,564.2735527473973,3303.064453125,5,194244.68671299616,166935603068.0,0.08271976288526901,0.12337310823803532,5047.877614516106,11304.0,2.239356985893092,0.6898064770907038,2066.671425142835,4605.4248046875,1,1094825.7111708806,2239302607043.0,0.09859544179673349,0.12967782182770923,5680.6679189055585,9591.0,1.6883578017438148,0.7092993471639262,1400.009877635647,5505.4482421875,1,606631.3442202503,1027618067883.0,0.09924352918786439,0.12954068328408808,2852.561489224148,6590.0,2.310204363655059,16.61283399314049,633.7347106526396,2781.2744140625,1,136822.7593538836,210562783931.0,0.11543248779011575,0.13372772344932923,normal
8222.346481100965,11672.0,1.4195461145827473,0.46616056455432675,1687.3068666875247,8047.3583984375,5,620636.8409386851,1492634421487.0002,0.10232231360420474,0.12887807996719358,2832.3258374371517,4014.0,1.417209823440404,0.7927098120928235,564.589722198242,2775.4833984375,2,199184.4722348016,167120981855.0,0.10275417534576205,0.12882101042572333,3552.9134310636973,5142.0,1.447262957504864,0.6683347089692369,648.5548827764443,3493.2177734375,5,243896.0489360787,220527768478.99997,0.11804802856181044,0.13264431848832273,7516.36353056668,11948.0,1.5895984742370763,0.5920441663936309,1637.066063267074,7335.9208984375,2,612975.7672806425,1405075729707.0002,0.09632321673554768,0.12697808501791605,5362.172680679155,8105.0,1.5115141720824716,0.8483499916842896,965.4066052378602,5274.55078125,2,376189.16251346143,488639939046.0,0.10807620120045495,0.12872564516210516,3122.159491541872,5136.0,1.645015257520876,1.5191294672039453,640.6830323342347,3055.716796875,2,258139.9186415307,215204457886.0,0.09995504913891945,0.1274673694821399,normal
