t_s,sensor_id,vx_um_s,vy_um_s,vz_um_s,dx_um,dy_um,dz_um
0.10689150000052905,0,5218.0,1999.0,2510.0,0.0,0.0,0.0
0.10770870000033028,1,6870.0,5375.0,2301.0,0.0,0.0,0.0
0.11376710000058665,0,5218.0,1999.0,2510.0,35.118313483759415,13.453719558074948,16.89286447762287
0.11412340000060794,1,6870.0,5375.0,2301.0,43.19843790787202,33.79790447668298,14.468647107134426
0.12035370000012335,0,5218.0,1999.0,2510.0,68.017981140155,26.05748261770216,32.7184999351838
0.12073210000016843,1,6870.0,5375.0,2301.0,86.84997371821298,67.95030694838353,29.089052332694042
0.12724460000026738,1,6481.0,5544.0,2188.0,127.74970753369361,101.4606281343223,42.84297099126933
0.12736170000061975,0,4705.0,1761.0,2268.0,100.61485854743405,38.40300486959771,48.41483530155307
0.13371770000048855,1,6481.0,5544.0,2188.0,166.34953061362646,134.63429383957185,55.87999912808406
0.13408650000019406,0,4705.0,1761.0,2268.0,129.45869151142819,49.183008241611375,62.32053725287159
0.14024300000073708,1,6481.0,5544.0,2188.0,204.5184671934877,167.43631767960701,68.77144756946313
0.14084840000032273,0,4705.0,1761.0,2268.0,157.86352605198033,59.7990349863923,76.01458597312619
0.14658039999994799,1,2561.0,2369.0,892.0,228.5637503201479,188.7073398133211,76.97971944118137
0.14764980000018113,0,4218.0,1511.0,2331.0,184.22857335184918,69.42648998289587,89.71649889114042
0.15301320000071428,1,2561.0,2369.0,892.0,240.1975991745592,199.9178241739778,81.08374701460777
0.15478600000005827,0,4218.0,1511.0,2331.0,209.7973715590909,78.51337306575489,104.1023358201946
0.16031689999999799,1,2561.0,2369.0,892.0,253.78794518421773,212.92925931865923,85.868199312721
0.16135280000071361,0,4218.0,1511.0,2331.0,232.4746047483447,86.56595430190947,116.88479593744655
0.16651110000020708,1,2663.0,2642.0,986.0,264.63418834332606,223.93598559673302,89.87339089144788
0.1677509999999529,0,4218.0,1511.0,2331.0,253.97624060589746,94.19890661316643,129.01229149140104
0.17334519999985787,1,2663.0,2642.0,986.0,277.24622687850245,237.21130673162475,94.70331679453093
0.17424800000026153,0,4138.0,1426.0,2433.0,275.17679578555885,101.5463167105863,141.4331423159108
0.17958420000013575,1,2663.0,2642.0,986.0,288.05567800915026,248.68318802139697,98.86265358597271
0.1808987000003981,0,4138.0,1426.0,2433.0,296.29727221000144,108.68263367458971,154.28175784732983
0.18640080000022863,1,6762.0,6832.0,2698.0,313.8540021525719,275.42299491115966,109.21783214211231
0.18744340000012016,0,4138.0,1426.0,2433.0,316.5418313837982,115.52010301349551,166.60626196683842
0.19282269999985147,1,6762.0,6832.0,2698.0,350.22110315785517,312.9899255468324,124.04433055016464
0.1944069999999556,0,4334.0,1516.0,2701.0,338.7231085526893,123.10446108169984,180.58120866403158
0.1992219000003388,1,6762.0,6832.0,2698.0,385.71933314783587,349.66272578781076,138.517907420609
0.20138589999987744,0,4334.0,1516.0,2701.0,361.1683049724931,130.85789909579222,195.21451867118282
0.205794400000741,1,6620.0,6819.0,2960.0,421.2075974483691,386.7298008047053,154.00788535613611
0.20771049999984825,0,4334.0,1516.0,2701.0,380.36315011767255,137.4764552827497,207.80852953181966
0.21228270000028715,1,6620.0,6819.0,2960.0,454.99099457592814,422.45994747288375,169.79155046065688
0.2145358000007036,0,4526.0,1589.0,2801.0,401.9176729643857,144.9419391722412,221.79410302986668
0.21854140000050393,1,6620.0,6819.0,2960.0,486.6170986185771,455.9495566040531,184.59722997049542
0.22113369999988208,0,4526.0,1589.0,2801.0,422.6503788230083,152.13973315184353,235.19454019864833
0.22516650000034133,1,6204.0,6555.0,2973.0,518.645305443583,490.3694907334017,200.21576604276638
0.22743870000067545,0,4526.0,1589.0,2801.0,441.64708410149166,158.72976220248802,247.5085771552704
0.23239580000063143,1,6204.0,6555.0,2973.0,552.3644278915599,527.1345396355805,217.32878392301637
0.23387869999987743,0,4614.0,1635.0,2865.0,461.11758993484176,165.53542172867245,260.1341133039964
0.23956470000030095,1,6204.0,6555.0,2973.0,585.0501341458572,562.7852206621762,233.92772453562162
0.240705700000035,0,4614.0,1635.0,2865.0,482.2016510019685,172.96153962615605,273.7797344743871
0.2465277999999671,1,6168.0,6073.0,2856.0,615.7157366964653,594.7643207902079,249.19971355769422
0.24740550000024086,0,4614.0,1635.0,2865.0,502.2654269975007,180.02706775311606,286.78011507595545
0.25296179999986634,1,6168.0,6073.0,2856.0,642.4536815727937,621.3169901848846,262.2894621167425
0.2540662000001248,0,4890.0,1784.0,2935.0,522.6281309753206,187.366358397013,299.62416294690337
0.2597547000004852,1,6168.0,6073.0,2856.0,670.8334028844382,649.4816740303369,276.1254020364651
0.2609271000001172,0,4890.0,1784.0,2935.0,544.4183143060026,195.3858052568252,312.99999976926455
0.26664830000026996,1,6349.0,6136.0,2794.0,699.8728978167758,677.9023139936077,289.76046074579256
0.26777149999998073,0,4890.0,1784.0,2935.0,565.6687951427738,203.2068783224386,326.0456193453079
0.2735299000005398,1,6349.0,6136.0,2794.0,728.8756021950502,705.9022060520427,302.88382294804956
0.2749643000006472,0,5610.0,2067.0,3132.0,590.6722764256076,212.46725104171804,340.50985147228
0.280285200000435,1,6349.0,6136.0,2794.0,756.5193408988853,732.5893127426087,315.4020313272372
0.28201780000017607,0,5610.0,2067.0,3132.0,616.9168021687861,222.2462423753579,354.93470513231716
0.28743070000018633,1,6719.0,6368.0,2981.0,787.3412424030566,761.9087091782319,329.3965401742289
