rms_x,peak_x,crest_x,kurtosis_x,std_x,mean_abs_x,dominant_freq_x,dominant_amp_x,spectral_energy_x,spectral_centroid_x,spectral_bandwidth_x,rms_y,peak_y,crest_y,kurtosis_y,std_y,mean_abs_y,dominant_freq_y,dominant_amp_y,spectral_energy_y,spectral_centroid_y,spectral_bandwidth_y,rms_z,peak_z,crest_z,kurtosis_z,std_z,mean_abs_z,dominant_freq_z,dominant_amp_z,spectral_energy_z,spectral_centroid_z,spectral_bandwidth_z,label
7360.177526174004,10413.0,1.4147756576481554,-1.0188413079980725,1393.923592551815,7226.9765625,5,616222.0613885239,1018699258238.0,0.07947847361805495,0.12194079339661903,2530.215840248058,3552.0,1.4038328048929485,-0.31460570708429536,442.7094248817301,2491.1845703125,5,168426.94923154646,102755842483.0,0.08318076562163138,0.123533127791567,3115.835196018878,5146.0,1.6515636021362992,2.247020053732613,482.574401100023,3078.23828125,9,160754.40262588346,122095167381.99998,0.08751590432040239,0.1247756520230578,normal
7414.518808995315,10260.0,1.3837715250722054,-0.6622255353376096,1452.747109576192,7270.8056640625,5,680654.8599417211,1106486185171.0,0.07656698550894214,0.11992166929670033,2520.7023756875533,3710.0,1.4718119980301327,-0.1541980579484501,457.4013902964144,2478.85546875,5,196773.5196963208,109688299704.00002,0.08079729598392729,0.12201775988111727,3064.988064248273,4392.0,1.432958271919794,-0.0857006203084194,448.68400128354534,3031.96875,2,179495.8808203014,105548240256.0,0.09009659426991458,0.1261547923323016,normal
7926.776159401122,11073.0,1.3969108976121989,-0.0366861796295983,1688.0586127957065,7744.94921875,5,864250.2585610875,1493975777254.0,0.08538952411558834,0.1251064839246701,2690.6548288851777,3710.0,1.3788465024096639,0.3107032732848487,535.5678743112138,2636.814453125,5,240305.43742020155,150381840188.00003,0.08820067926814333,0.1262209930452233,3364.7975287050613,5010.0,1.4889454587563529,0.04335208602541263,634.7418971579332,3304.3857421875,5,282735.14496692776,211232456723.00006,0.1018171525773417,0.13172600085476338,normal
7949.713754243863,11739.0,1.4766569417336908,-0.5928173043691518,1610.8509475899762,7784.7998046875,5,745112.9421901938,1360443647183.0,0.07398209333400001,0.11841166919779747,2739.455780379791,3869.0,1.4123243118980413,-0.7589268584388909,498.1043432798805,2693.791015625,5,213485.479106605,130080001484.00002,0.08117114206080195,0.12182069695850128,3452.4341820301224,4844.0,1.4030680223284084,-0.7776569605373269,640.8350722641122,3392.4375,5,211884.52847283642,215305820031.99997,0.08518337632014543,0.12348634811305925,normal
7660.888652136232,11768.0,1.5361142204721254,-0.3636732223657839,2552.337082944814,7223.2119140625,1,953343.0942921583,3415433896262.9995,0.07684861585401269,0.12332677951871185,2634.7933171728573,4083.0,1.5496471671565775,-0.37029768980841604,865.1602749356629,2488.701171875,1,334373.47016912367,392430669676.0,0.07668882528279172,0.12279370999959996,3299.730546083697,5624.0,1.7043815916044645,-0.5375860551663458,1105.7736522427017,3108.9365234375,1,431331.63270021917,641062680319.0,0.0783026571848178,0.12381534490425625,normal
7664.787992292864,11223.0,1.4642283663011955,-0.533119074675029,1391.3108610387994,7537.455078125,4,541879.1763090366,1014888307733.9999,0.07831051809545506,0.12095194424615544,2599.8903834314583,3786.0,1.4562152405068163,-0.404797519411757,454.5107087866059,2559.853515625,4,170342.956742038,108307403820.00002,0.08084397727395845,0.12282346351075434,3389.363718028199,5409.0,1.595874757031608,0.06063698402883855,679.8069592448509,3320.4892578125,5,251835.6069589189,242293141259.0,0.0803987704020242,0.12354370289098851,normal
8037.246600787797,12009.0,1.4941684132004731,-0.5729403725551232,1478.389544305066,7900.107421875,2,588102.843654114,1145902428556.0,0.07144056440117799,0.11792805936012157,2733.2354818454173,4175.0,1.5274937076336856,-0.09734327016703448,505.4261373405681,2686.09765625,5,185230.58965099909,133932267910.00002,0.07218671992531485,0.11741509835261102,3441.1554448903407,5325.0,1.5474453523763125,-0.4155045731839584,719.2863110971945,3365.1416015625,5,291852.1909541349,271252306827.00006,0.07946936595740597,0.12158590960194475,normal
8045.73374133916,11471.0,1.4257245353598698,-0.4662853095930113,1410.9795573890842,7921.0458984375,4,551803.3354982028,1043785469251.0,0.08021941661573533,0.12209204049722845,2736.200083237301,4140.0,1.513047245836573,-0.06067062740102536,454.9167706996708,2698.1181640625,5,144341.3311222375,108500769447.00003,0.08484505482221862,0.12395691196565795,3433.5032762539886,5351.0,1.558466548439713,-0.39573531833023434,614.4692964355944,3378.072265625,2,204189.85784491143,197956364428.00003,0.08969911208526787,0.12645102047565004,normal
8046.490787308116,10818.0,1.3444370081257582,-0.8898420533810314,1390.709745815759,7925.3984375,4,554485.5019814458,1014010801822.0002,0.07797683611970026,0.12061047168280062,2743.9465615098766,3772.0,1.3746623396063622,-0.9086841454497132,492.50849691506727,2699.384765625,2,164664.38455014472,127173601148.00002,0.07910674249082074,0.12099931968603966,3416.905327427373,5099.0,1.4922860048449442,-0.6308528604374866,709.6903538910676,3342.3916015625,4,294600.158314724,264062518678.99994,0.0839789552298493,0.12320060491297685,normal
6737.544547264024,11892.0,1.7650347120642182,-1.4478769593256782,2596.6384255575385,6217.0712890625,1,1655154.779688484,3535021169630.999,0.0861255548040779,0.12766406608484995,2469.883894664889,4473.0,1.8110163030990942,-1.2965971178629092,979.9456958594676,2267.1640625,1,611694.1277089407,503469396696.00006,0.0838732320501979,0.12633280456758836,3004.199907460283,5813.0,1.9349577854538464,-0.7734339459971564,1259.6116011401803,2727.37890625,1,746869.1096163619,831846518757.9999,0.07714704357213159,0.1208158544464756,unbalance_19g
7751.651068771877,10640.0,1.3726108032473312,0.5285954787642213,1727.0135540850017,7556.8193359375,4,651279.3882449638,1563714764935.0,0.10741136373925318,0.1334948664983052,2890.942563637334,4022.0,1.3912417529802423,0.04836828789089864,653.8057085768818,2816.041015625,4,241108.68390468505,224110409222.00003,0.10853535113188903,0.13366195685815335,3518.0177701725725,5926.0,1.684471309452569,-0.02378274419384052,984.0137721315219,3377.59765625,4,451656.31519511185,507641865846.0,0.10384683634264122,0.13267488289713233,unbalance_19g
6522.112842003588,10595.0,1.6244735803659023,-1.4888412009022078,2556.2596995684985,6000.291015625,1,1477140.7064326596,3425940817037.999,0.10083120370876923,0.13139929858372315,2415.664595608538,4008.0,1.6591707339198434,-1.3978992027628738,953.8464509518134,2219.3720703125,1,552879.2845842732,477009279722.99994,0.10097444787179616,0.13138661650641176,3028.1134440891474,6228.0,2.056726115118641,-0.8489570201542422,1263.454154785271,2751.9365234375,1,663501.5995509811,836928847754.9999,0.09868521455395395,0.12958070747370026,unbalance_19g
7792.010459626558,11177.0,1.4344179923669753,-0.061093421623181765,1328.4945225683477,7677.9248046875,4,704016.8347967507,925313021834.9999,0.07378567096835116,0.11907397154717356,2879.941729994561,4117.0,1.4295428123150866,-0.32300350679090695,509.01160468548323,2834.6025390625,4,247311.1128124221,135839193599.0,0.0771291728977066,0.12086291698471976,3579.3166551415143,5301.0,1.481008949679088,-0.4331824896385199,652.5778784268367,3519.3251953125,4,348423.85365665023,223272034815.00003,0.09016110309325914,0.12653896289010141,unbalance_19g
7673.05023171349,10069.0,1.312255191342787,-0.4456112585944254,1021.485553890912,7604.7529296875,5,344052.53617986,547059260855.00006,0.07987092302942053,0.12157106356228105,2791.0291646365076,3888.0,1.3930345297937283,-0.5399245368666388,412.6974959722006,2760.3486328125,4,143306.62789495703,89296277142.99998,0.08371090752710098,0.12296855171984926,3561.257851019119,5323.0,1.494696599539044,-0.10585159583787584,627.7976835144012,3505.4853515625,4,217388.11167810875,206636865063.0,0.08685828388741687,0.12487610796696517,unbalance_19g
8004.208423590758,10912.0,1.3632828410413609,-0.4133845550649462,1318.8791732324357,7894.802734375,4,594573.6481451845,911952328646.0,0.0739045117007926,0.11925092208834145,2844.441217162103,4086.0,1.4364860048247365,-0.2700019872486559,497.53629513330543,2800.58984375,4,226153.5462637383,129781231510.00003,0.08113120510427596,0.12289148295313262,3661.7508503500158,5805.0,1.5853072033683333,0.11435990679546038,741.1642572631715,3585.9580078125,4,321708.9242965051,288003520771.0,0.08243442933745697,0.12393684820571102,unbalance_19g
7820.307185375317,10473.0,1.3392057053187705,-0.6875548261184554,1171.9969256717961,7731.9873046875,5,400333.8396012304,720149773947.0,0.0751421901280362,0.11953413996540425,2747.038928022374,3965.0,1.4433723379575296,-0.1347416625743314,458.9403120627755,2708.4306640625,5,153888.10889345186,110428770427.00002,0.07832847900337346,0.1215111988845416,3418.322789949636,5268.0,1.5411066548450845,0.3316119990518396,603.8787909072713,3364.5595703125,5,210855.13459520123,191191331415.00003,0.08485124105315792,0.12555024259769135,unbalance_19g
7959.759848617058,11223.0,1.409967161502982,-0.16893295046621182,1233.3358311691422,7863.62890625,4,565486.0538671446,797488064614.0001,0.07480423019580919,0.11994133910675678,2704.610523168031,3970.0,1.4678638443474523,0.043968827422916856,439.27504126047234,2668.69921875,4,173119.51629509035,101167011702.0,0.07948159898056048,0.12115787013654436,3555.794716572689,5722.0,1.609204258426719,1.2107151681639614,647.0887082323944,3496.419921875,4,255862.26291367883,219527650924.0,0.08409822102028325,0.12392910011293891,unbalance_19g
7527.187273736867,9834.0,1.3064641070259857,-0.2855339226296625,998.95660244269,7460.60546875,4,325622.3486389793,523193903781.99994,0.07921978676197665,0.12162824031111265,2602.344211948323,3662.0,1.407192785330398,0.08604686054985633,349.3960867358025,2578.7822265625,2,109829.73155478753,64003575599.00001,0.08751984427006443,0.12519988852071104,3338.6945129468268,6125.0,1.8345493953545036,2.109071703442492,631.0337080589551,3278.517578125,9,214559.2472637829,208773336700.0,0.08009474320065339,0.12218082053330077,unbalance_19g
