t_s,sensor_id,vx_um_s,vy_um_s,vz_um_s,dx_um,dy_um,dz_um
0.1078059999999823,0,8685.0,2548.0,4503.0,0.0,0.0,0.0
0.10817169999972975,1,7963.0,4562.0,2934.0,0.0,0.0,0.0
0.11434650000046531,0,8698.0,2593.0,4348.0,55.70220976672036,16.473857240448105,28.362207826338487
0.11498120000032941,1,7963.0,4562.0,2934.0,53.08834674715556,30.41429585087576,19.56061903254482
0.12107420000029379,0,8698.0,2593.0,4348.0,111.92005727896412,33.235866490011254,56.45424884981399
0.12176940000063041,1,8819.0,4546.0,2975.0,107.74321729952116,60.04327242864618,38.7866066560426
0.1274873000002117,0,8698.0,2593.0,4348.0,164.32472454510813,48.86105796250363,82.64034793110072
0.1286684000006062,1,8819.0,4546.0,2975.0,165.0545401357758,89.49166040645486,58.06888290609798
0.13422320000063337,0,8698.0,2593.0,4348.0,218.42546652640823,64.99182157166192,109.67449493376559
0.13542170000073384,1,8819.0,4546.0,2975.0,219.90748347405855,117.67478378113987,76.52292042624168
0.14085619999968912,0,8402.0,2544.0,4373.0,269.59802765680206,80.377126097839,135.80718158445336
0.1417987999993784,1,9539.0,4744.0,3121.0,272.6110056678251,144.21134677648828,93.95046934865445
0.14726530000007187,0,8402.0,2544.0,4373.0,316.9350357187371,94.73529481019351,160.53555758972004
0.1483475000004546,1,9539.0,4744.0,3121.0,328.06095356047774,171.6072416040232,111.99312941249174
0.15422129999933532,0,8402.0,2544.0,4373.0,367.821503460818,110.16767886944783,187.10949696541888
0.15508269999918411,1,9539.0,4744.0,3121.0,384.09128622404216,199.29556510949092,130.22776826311278
0.16070140000010724,0,8030.0,2442.0,4484.0,412.58439149035826,123.77920423423596,211.4615943638617
0.16170020000026852,1,9362.0,4857.0,2962.0,437.27547772663405,226.2233511952368,147.20576930946626
0.1670646000002307,0,8030.0,2442.0,4484.0,454.34519027860017,136.51312338887422,235.16216811422433
0.16817489999993995,1,9362.0,4857.0,2962.0,487.46347141907876,252.27415014417798,162.8989856224892
0.17347259999951348,0,8030.0,2442.0,4484.0,495.61768293671406,149.09785821094795,258.5823958986574
0.17503659999965748,1,9362.0,4857.0,2962.0,540.1475066590783,279.6196154367879,179.38579889462224
0.18007810000017344,0,8014.0,2359.0,4169.0,537.5614141500594,161.6331889897117,281.3794235360868
0.18160859999989043,1,8475.0,4488.0,2742.0,586.2190940009297,303.82760027552547,193.97940450380509
0.18650279999928898,0,8014.0,2359.0,4169.0,577.1891164992081,173.22960593167375,301.95945963976726
0.18796929999916756,1,8475.0,4488.0,2742.0,626.7188340509542,325.41296795069013,206.99232434312108
0.19274939999922935,0,8014.0,2359.0,4169.0,614.6204028513945,184.1808630694952,321.3975901734428
0.19518570000036561,1,8475.0,4488.0,2742.0,673.4704886563219,350.30618473373784,222.02988004316464
0.19984950000070967,0,8510.0,2524.0,4228.0,659.7256588555579,197.4584623382345,344.1361917745566
0.20153659999959928,1,8475.0,4488.0,2742.0,712.0614664914702,370.8750151990641,234.42898471901196
0.20669880000059493,0,8510.0,2524.0,4228.0,703.5568073209676,210.42242255584503,365.58318006646624
0.20821409999916796,1,7533.0,3876.0,2717.0,749.4749033281768,390.4476014852416,247.3634549260637
0.2134299999997893,0,8510.0,2524.0,4228.0,745.5206686983828,222.83328509697668,386.10908376846805
0.21513889999914682,1,7533.0,3876.0,2717.0,784.8493935885028,408.5481876135928,260.60313823966754
0.22028789999967557,0,8346.0,2497.0,4577.0,787.1451173127739,235.21690332010886,407.9192326962018
0.2222118000008777,1,7533.0,3876.0,2717.0,820.5752495304581,426.831676607593,273.95948134836146
0.226762599999347,0,8346.0,2497.0,4577.0,824.2466832800221,246.32288830280416,428.7442744214618
