t_s,sensor_id,vx_um_s,vy_um_s,vz_um_s,dx_um,dy_um,dz_um
0.10735429999931512,0,0.0,0.0,0.0,0.0,0.0,0.0
0.10792700000001787,1,0.0,0.0,0.0,0.0,0.0,0.0
0.11427439999988565,0,0.0,0.0,0.0,0.0,0.0,0.0
0.11508359999970708,1,0.0,0.0,0.0,0.0,0.0,0.0
0.12069079999946553,0,0.0,0.0,0.0,0.0,0.0,0.0
0.12187970000013593,1,0.0,0.0,0.0,0.0,0.0,0.0
0.12736039999981585,0,0.0,0.0,0.0,0.0,0.0,0.0
0.129064699999617,1,0.0,0.0,0.0,0.0,0.0,0.0
0.13391979999960313,0,0.0,0.0,0.0,0.0,0.0,0.0
0.13611709999986488,1,0.0,0.0,0.0,0.0,0.0,0.0
0.14062539999940782,0,0.0,0.0,0.0,0.0,0.0,0.0
0.14322429999992892,1,0.0,0.0,0.0,0.0,0.0,0.0
0.1472038000001703,0,0.0,0.0,0.0,0.0,0.0,0.0
0.15069630000016332,1,0.0,0.0,0.0,0.0,0.0,0.0
0.1538092000000688,0,0.0,0.0,0.0,0.0,0.0,0.0
0.15747060000012425,1,0.0,0.0,0.0,0.0,0.0,0.0
0.16034849999959988,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16439029999946797,1,0.0,0.0,0.0,0.0,0.0,0.0
0.16688989999965997,0,0.0,0.0,0.0,0.0,0.0,0.0
0.17164150000007794,1,0.0,0.0,0.0,0.0,0.0,0.0
0.17349649999960093,0,0.0,0.0,0.0,0.0,0.0,0.0
0.17865439999968658,1,0.0,0.0,0.0,0.0,0.0,0.0
0.1801420000001599,0,0.0,0.0,0.0,0.0,0.0,0.0
0.1857267999994292,1,0.0,0.0,0.0,0.0,0.0,0.0
0.18708759999935864,0,0.0,0.0,0.0,0.0,0.0,0.0
0.19273149999935413,1,0.0,0.0,0.0,0.0,0.0,0.0
0.1937790000001769,0,0.0,0.0,0.0,0.0,0.0,0.0
0.19928909999998723,1,0.0,0.0,0.0,0.0,0.0,0.0
0.2004692000000432,0,0.0,0.0,0.0,0.0,0.0,0.0
0.20602679999956308,1,0.0,0.0,0.0,0.0,0.0,0.0
0.2076004999998986,0,0.0,0.0,0.0,0.0,0.0,0.0
0.21306639999966137,1,0.0,0.0,0.0,0.0,0.0,0.0
