t_s,sensor_id,vx_um_s,vy_um_s,vz_um_s,dx_um,dy_um,dz_um
0.1067892999999458,0,2043.0,473.0,1142.0,0.0,0.0,0.0
0.10774010000022827,1,7556.0,4481.0,3124.0,0.0,0.0,0.0
0.11368340000080934,0,1738.0,457.0,1098.0,12.756999172941153,3.1377966757035898,7.557703821049507
0.11409889999958978,1,7556.0,4481.0,3124.0,47.106066245226934,27.93571768725012,19.475827282965717
0.12046249999912106,0,1928.0,452.0,1189.0,24.649225358361647,6.087061288535707,14.985051619198279
0.12073740000050748,1,7454.0,4248.0,3166.0,95.02962480496836,55.79485063636253,39.56355810599893
0.12684249999983876,0,1928.0,452.0,1189.0,36.16655372264913,8.780646070589075,22.092384723624306
0.12736489999952028,1,7454.0,4248.0,3166.0,141.60225561190202,82.3042974866839,59.36039478061047
0.13300259999959962,0,1667.0,435.0,1204.0,46.23789221452602,11.268590179386443,28.838350292519195
0.1336513999995077,1,7454.0,4248.0,3166.0,184.77070666726647,106.87434638671665,77.7110390535004
0.13982899999973597,0,1667.0,435.0,1204.0,56.39604976977989,13.936236836169536,36.27174595448166
0.1403255999994144,1,7600.0,4136.0,3067.0,230.4046713899485,132.211436729656,96.58179213286228
0.14679729999988922,1,7600.0,4136.0,3067.0,274.11368820598597,155.8647160066723,114.15014603564008
0.1470207999991544,0,1963.0,460.0,1003.0,67.9768923778183,16.79090235113215,43.270720351208645
0.1531950999997207,1,7600.0,4136.0,3067.0,316.4160018764147,178.75506979171536,131.15220264291426
0.15371930000037537,0,1998.0,479.0,1139.0,79.5209703583875,19.51322188476492,49.37541862368068
0.1597791000003781,1,7654.0,4145.0,3031.0,359.4514938851832,201.98119212340671,148.26496511476245
0.16034050000052957,0,1928.0,449.0,1082.0,90.55706004691146,22.10666255270597,55.525661248554336
0.16608760000053735,1,7654.0,4145.0,3031.0,399.751022896627,223.66188496921845,164.10768880623965
0.16717249999965134,0,1928.0,449.0,1082.0,101.5301695470181,24.64055424376269,61.58406951604185
0.17317069999990053,1,7654.0,4145.0,3031.0,445.0739353855275,248.06578399339,181.9419542657912
0.17388129999926605,0,1840.0,452.0,1020.0,111.74923313040836,27.076434925549243,67.18000330988473
0.1801075999992463,1,7238.0,4140.0,3054.0,486.99746167801055,271.38058754728434,199.0706853364788
0.1807542000005924,0,1815.0,431.0,989.0,121.67418319339237,29.47249167344103,72.51330528051477
0.18717749999996158,1,7238.0,4140.0,3054.0,527.629078743862,294.7615921541387,216.34038022232335
0.18731579999985115,0,1815.0,431.0,989.0,130.7516094836258,31.615792096976836,77.32792439291133
